10.0669	0	-4.398888889
7.8285	0	-3.998888889
6.1858	0	-3.698888889
5.0563	0	-3.298888889
4.5343	0	-3.498888889
6.0458	0	-3.698888889
4.6332	0	-3.898888889
3.6443	0	-2.398888889
1.5596	29.2	-0.898888889
5.6283	166.9	0.601111111
4.5036	313.3	1.701111111
3.1751	219.6	2.801111111
1.9376	282.9	3.901111111
3.9909	362.8	4.501111111
2.4172	186.7	5.001111111
1.4187	158.5	5.601111111
0.8807	85.1	4.701111111
5.5205	39.6	3.701111111
4.6494	0	2.801111111
4.3905	0	2.801111111
1.9165	0	2.801111111
1.6438	0	2.801111111
2.9306	0	0.901111111
2.1448	0	-0.898888889
2.6821	0	-2.798888889
0.53	0	-1.098888889
0	0	0.501111111
0	0	2.201111111
0	0	1.701111111
0	0	1.101111111
3.8174	0	0.601111111
7.8956	0	1.701111111
10.2988	52.4	2.801111111
7.1362	213.2	3.901111111
5.8354	348.1	4.301111111
5.1007	497.1	4.601111111
3.8897	451	5.001111111
4.9398	377.2	5.201111111
2.4976	164.1	5.401111111
2.3341	176.4	5.601111111
2.5512	152.3	4.701111111
5.1898	43.5	3.701111111
3.1845	0	2.801111111
0.9015	0	1.701111111
2.1859	0	0.501111111
2.6235	0	-0.598888889
6.3908	0	-1.298888889
4.5669	0	-2.098888889
2.8939	0	-2.798888889
1.6653	0	-3.298888889
0.2308	0	-3.898888889
0	0	-4.398888889
3.5058	0	-4.398888889
0.8748	0	-4.398888889
2.8221	0	-4.398888889
1.3861	0	-3.098888889
8.5916	46.1	-1.898888889
5.1972	154.4	-0.598888889
2.405	215.2	0.501111111
9.8699	255.1	1.701111111
7.9934	330.7	2.801111111
4.0766	323.5	3.301111111
1.1658	395.5	3.901111111
3.7494	336.2	4.401111111
1.4875	258.4	3.701111111
0.6765	63.6	2.901111111
1.3226	0	2.201111111
5.735	0	1.801111111
9.4802	0	1.501111111
9.6751	0	1.101111111
6.5759	0	0.701111111
5.3101	0	0.401111111
3.6072	0	0.001111111
3.351	0	0.001111111
1.3084	0	0.001111111
0	0	0.001111111
0	0	0.201111111
0	0	0.401111111
0	0	0.601111111
2.5071	0	2.101111111
1.7131	55.9	3.501111111
4.8859	222	5.001111111
2.5617	285.2	6.501111111
